ma_don,ngay_dat,kenh,tinh,don_vi_van_chuyen,sku,ten_san_pham,danh_muc,gia_ban,so_luong,doanh_thu,giam_gia_shop,trang_thai,phi_hoa_hong,phi_thanh_toan,phi_voucher_freeship,phi_dich_vu,thue_khau_tru,gia_von,chi_phi_hoan
TT260001903,2026-01-29 14:10:29,TikTok Shop,Thanh Hoá,J&T Express,LAN-028,Áo mẫu 028,Áo,169000,2,338000,26000.0,Hoàn thành,49920.0,18720.0,28080.0,3120.0,4680.0,168600.0,0.0
SP260001904,2026-01-29 14:14:45,Shopee,Hà Nội,GHN,LAN-089,Quần mẫu 089,Quần,219000,2,438000,29000.0,Hoàn thành,65440.0,24540.0,36810.0,4090.0,6135.0,197600.0,0.0
TT260001905,2026-01-29 14:18:33,TikTok Shop,Nghệ An,J&T Express,LAN-011,Áo mẫu 011,Áo,259000,2,518000,42000.0,Hoàn thành,76160.0,28560.0,42840.0,4760.0,7140.0,246600.0,0.0
TT260001906,2026-01-29 14:38:06,TikTok Shop,Hà Nội,J&T Express,LAN-127,Chân váy mẫu 127,Chân váy,279000,1,279000,70000.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,44510.0
TT260001907,2026-01-29 14:55:41,TikTok Shop,TP.HCM,Best Express,LAN-064,Váy/Đầm mẫu 064,Váy/Đầm,279000,2,558000,0.0,Hoàn thành,89280.0,33480.0,50220.0,5580.0,8370.0,269000.0,0.0
SP260001908,2026-01-29 14:57:21,Shopee,Đồng Nai,J&T Express,LAN-044,Áo mẫu 044,Áo,249000,1,249000,0.0,Hoàn thành,39840.0,14940.0,22410.0,2490.0,3735.0,123000.0,0.0
SP260001909,2026-01-29 15:04:01,Shopee,Hải Phòng,J&T Express,LAN-011,Áo mẫu 011,Áo,259000,2,518000,0.0,Hoàn thành,82880.0,31080.0,46620.0,5180.0,7770.0,246600.0,0.0
SP260001910,2026-01-29 15:19:34,Shopee,Hà Nội,GHN,LAN-130,Chân váy mẫu 130,Chân váy,99000,1,99000,9000.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,35080.0
SP260001911,2026-01-29 15:45:43,Shopee,Khánh Hoà,J&T Express,LAN-122,Chân váy mẫu 122,Chân váy,239000,1,239000,0.0,Hoàn thành,38240.0,14340.0,21510.0,2390.0,3585.0,102100.0,0.0
SP260001912,2026-01-29 15:47:49,Shopee,Hà Nội,GHN,LAN-005,Áo mẫu 005,Áo,229000,2,458000,24000.0,Hoàn thành,69440.0,26040.0,39060.0,4340.0,6510.0,209800.0,0.0
SP260001913,2026-01-29 15:59:31,Shopee,TP.HCM,J&T Express,LAN-020,Áo mẫu 020,Áo,129000,3,387000,0.0,Hoàn thành,61920.0,23220.0,34830.0,3870.0,5805.0,188100.0,0.0
TT260001914,2026-01-29 16:09:50,TikTok Shop,Hà Nội,Best Express,LAN-065,Váy/Đầm mẫu 065,Váy/Đầm,169000,1,169000,15000.0,Hoàn thành,24640.0,9240.0,13860.0,1540.0,2310.0,74200.0,0.0
SP260001915,2026-01-29 16:25:14,Shopee,TP.HCM,GHN,LAN-058,Váy/Đầm mẫu 058,Váy/Đầm,99000,1,99000,7000.0,Hoàn thành,14720.0,5520.0,8280.0,920.0,1380.0,43900.0,0.0
SP260001916,2026-01-29 17:08:12,Shopee,Đà Nẵng,J&T Express,LAN-010,Áo mẫu 010,Áo,229000,1,229000,20000.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,41360.0
SP260001917,2026-01-29 17:18:38,Shopee,Khánh Hoà,GHN,LAN-091,Quần mẫu 091,Quần,169000,2,338000,23000.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,47180.0
TT260001918,2026-01-29 17:45:24,TikTok Shop,Hà Nội,GHN,LAN-040,Áo mẫu 040,Áo,249000,1,249000,21000.0,Hoàn thành,36480.0,13680.0,20520.0,2280.0,3420.0,126500.0,0.0
TT260001919,2026-01-29 17:52:00,TikTok Shop,Cần Thơ,J&T Express,LAN-087,Quần mẫu 087,Quần,249000,1,249000,0.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,40680.0
SP260001920,2026-01-29 18:33:39,Shopee,Bình Dương,SPX Express,LAN-127,Chân váy mẫu 127,Chân váy,279000,1,279000,70000.0,Đã huỷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TT260001921,2026-01-29 18:45:01,TikTok Shop,TP.HCM,GHN,LAN-046,Váy/Đầm mẫu 046,Váy/Đầm,269000,3,807000,70000.0,Hoàn thành,117920.0,44220.0,66330.0,7370.0,11055.0,362400.0,0.0
SP260001922,2026-01-29 18:45:38,Shopee,Bình Dương,GHN,LAN-122,Chân váy mẫu 122,Chân váy,239000,1,239000,0.0,Hoàn thành,38240.0,14340.0,21510.0,2390.0,3585.0,102100.0,0.0
SP260001923,2026-01-29 18:48:34,Shopee,Hà Nội,GHN,LAN-122,Chân váy mẫu 122,Chân váy,239000,1,239000,0.0,Đã huỷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TT260001924,2026-01-29 19:17:34,TikTok Shop,TP.HCM,Best Express,LAN-110,Quần mẫu 110,Quần,139000,1,139000,0.0,Đã huỷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP260001925,2026-01-29 19:38:01,Shopee,Hà Nội,GHN,LAN-109,Quần mẫu 109,Quần,189000,2,378000,0.0,Đã huỷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP260001926,2026-01-29 19:50:22,Shopee,Thanh Hoá,SPX Express,LAN-007,Áo mẫu 007,Áo,239000,1,239000,0.0,Hoàn thành,38240.0,14340.0,21510.0,2390.0,3585.0,120700.0,0.0
TT260001927,2026-01-29 19:58:50,TikTok Shop,TP.HCM,J&T Express,LAN-044,Áo mẫu 044,Áo,249000,1,249000,0.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,42300.0
TT260001928,2026-01-29 20:00:56,TikTok Shop,TP.HCM,Best Express,LAN-069,Váy/Đầm mẫu 069,Váy/Đầm,159000,2,318000,26000.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,46400.0
TT260001929,2026-01-29 20:19:11,TikTok Shop,Hà Nội,GHN,LAN-139,Set đồ mẫu 139,Set đồ,139000,2,278000,0.0,Hoàn thành,44480.0,16680.0,25020.0,2780.0,4170.0,131200.0,0.0
TT260001930,2026-01-29 20:32:07,TikTok Shop,Khánh Hoà,Best Express,LAN-005,Áo mẫu 005,Áo,229000,1,229000,0.0,Hoàn thành,36640.0,13740.0,20610.0,2290.0,3435.0,104900.0,0.0
SP260001931,2026-01-29 20:37:49,Shopee,TP.HCM,SPX Express,LAN-068,Váy/Đầm mẫu 068,Váy/Đầm,219000,1,219000,0.0,Hoàn thành,35040.0,13140.0,19710.0,2190.0,3285.0,100300.0,0.0
SP260001932,2026-01-29 20:51:56,Shopee,Khánh Hoà,GHN,LAN-034,Áo mẫu 034,Áo,279000,1,279000,70000.0,Hoàn thành,33440.0,12540.0,18810.0,2090.0,3135.0,145100.0,0.0
SP260001933,2026-01-29 20:55:26,Shopee,Hải Phòng,SPX Express,LAN-091,Quần mẫu 091,Quần,169000,1,169000,0.0,Hoàn thành,27040.0,10140.0,15210.0,1690.0,2535.0,85900.0,0.0
SP260001934,2026-01-29 21:04:42,Shopee,Đà Nẵng,J&T Express,LAN-065,Váy/Đầm mẫu 065,Váy/Đầm,169000,1,169000,14000.0,Hoàn thành,24800.0,9300.0,13950.0,1550.0,2325.0,74200.0,0.0
SP260001935,2026-01-29 21:11:53,Shopee,Hà Nội,J&T Express,LAN-122,Chân váy mẫu 122,Chân váy,239000,2,478000,0.0,Hoàn thành,76480.0,28680.0,43020.0,4780.0,7170.0,204200.0,0.0
SP260001936,2026-01-29 21:50:02,Shopee,TP.HCM,GHN,LAN-091,Quần mẫu 091,Quần,169000,2,338000,0.0,Hoàn thành,54080.0,20280.0,30420.0,3380.0,5070.0,171800.0,0.0
SP260001937,2026-01-29 22:21:59,Shopee,Hà Nội,SPX Express,LAN-089,Quần mẫu 089,Quần,219000,1,219000,19000.0,Đã huỷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TT260001938,2026-01-29 22:40:24,TikTok Shop,Cần Thơ,GHN,LAN-123,Chân váy mẫu 123,Chân váy,119000,3,357000,0.0,Đã huỷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP260001939,2026-01-29 22:52:51,Shopee,Nghệ An,SPX Express,LAN-027,Áo mẫu 027,Áo,199000,1,199000,17000.0,Đã huỷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP260001940,2026-01-29 22:56:40,Shopee,Thanh Hoá,GHN,LAN-094,Quần mẫu 094,Quần,299000,1,299000,22000.0,Hoàn thành,44320.0,16620.0,24930.0,2770.0,4155.0,143200.0,0.0
SP260001941,2026-01-30 07:08:30,Shopee,Đồng Nai,SPX Express,LAN-031,Áo mẫu 031,Áo,139000,1,139000,0.0,Hoàn thành,22240.0,8340.0,12510.0,1390.0,2085.0,58700.0,0.0
TT260001942,2026-01-30 07:19:10,TikTok Shop,Hà Nội,J&T Express,LAN-070,Váy/Đầm mẫu 070,Váy/Đầm,169000,1,169000,9000.0,Hoàn thành,25600.0,9600.0,14400.0,1600.0,2400.0,86900.0,0.0
SP260001943,2026-01-30 07:46:03,Shopee,Cần Thơ,SPX Express,LAN-140,Set đồ mẫu 140,Set đồ,159000,1,159000,0.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,37780.0
TT260001944,2026-01-30 08:09:13,TikTok Shop,Cần Thơ,Best Express,LAN-009,Áo mẫu 009,Áo,199000,1,199000,0.0,Hoàn thành,31840.0,11940.0,17910.0,1990.0,2985.0,89200.0,0.0
SP260001945,2026-01-30 08:17:48,Shopee,Thanh Hoá,GHN,LAN-149,Phụ kiện mẫu 149,Phụ kiện,169000,1,169000,0.0,Hoàn thành,27040.0,10140.0,15210.0,1690.0,2535.0,76600.0,0.0
TT260001946,2026-01-30 08:18:43,TikTok Shop,Hải Phòng,J&T Express,LAN-071,Váy/Đầm mẫu 071,Váy/Đầm,229000,1,229000,21000.0,Hoàn thành,33280.0,12480.0,18720.0,2080.0,3120.0,98700.0,0.0
SP260001947,2026-01-30 08:18:48,Shopee,TP.HCM,SPX Express,LAN-080,Váy/Đầm mẫu 080,Váy/Đầm,279000,1,279000,0.0,Hoàn thành,44640.0,16740.0,25110.0,2790.0,4185.0,124700.0,0.0
TT260001948,2026-01-30 08:22:59,TikTok Shop,Hà Nội,Best Express,LAN-010,Áo mẫu 010,Áo,229000,1,229000,18000.0,Hoàn thành,33760.0,12660.0,18990.0,2110.0,3165.0,113600.0,0.0
SP260001949,2026-01-30 08:32:35,Shopee,Hà Nội,SPX Express,LAN-065,Váy/Đầm mẫu 065,Váy/Đầm,169000,1,169000,16000.0,Hoàn thành,24480.0,9180.0,13770.0,1530.0,2295.0,74200.0,0.0
SP260001950,2026-01-30 08:33:21,Shopee,Hà Nội,SPX Express,LAN-093,Quần mẫu 093,Quần,159000,2,318000,0.0,Hoàn thành,50880.0,19080.0,28620.0,3180.0,4770.0,154200.0,0.0
SP260001951,2026-01-30 08:38:53,Shopee,Đà Nẵng,SPX Express,LAN-037,Áo mẫu 037,Áo,209000,1,209000,11000.0,Hoàn thành,31680.0,11880.0,17820.0,1980.0,2970.0,97800.0,0.0
SP260001952,2026-01-30 08:48:17,Shopee,Đồng Nai,GHN,LAN-014,Áo mẫu 014,Áo,279000,1,279000,0.0,Hoàn thành,44640.0,16740.0,25110.0,2790.0,4185.0,121100.0,0.0
SP260001953,2026-01-30 09:00:40,Shopee,Hà Nội,GHN,LAN-068,Váy/Đầm mẫu 068,Váy/Đầm,219000,1,219000,14000.0,Hoàn thành,32800.0,12300.0,18450.0,2050.0,3075.0,100300.0,0.0
SP260001954,2026-01-30 09:06:19,Shopee,Bình Dương,SPX Express,LAN-025,Áo mẫu 025,Áo,119000,1,119000,11000.0,Hoàn thành,17280.0,6480.0,9720.0,1080.0,1620.0,52600.0,0.0
SP260001955,2026-01-30 09:35:06,Shopee,Hà Nội,SPX Express,LAN-046,Váy/Đầm mẫu 046,Váy/Đầm,269000,2,538000,46000.0,Hoàn thành,78720.0,29520.0,44280.0,4920.0,7380.0,241600.0,0.0
SP260001956,2026-01-30 09:58:13,Shopee,Hà Nội,J&T Express,LAN-098,Quần mẫu 098,Quần,99000,2,198000,0.0,Hoàn thành,31680.0,11880.0,17820.0,1980.0,2970.0,89800.0,0.0
SP260001957,2026-01-30 10:13:40,Shopee,Bình Dương,SPX Express,LAN-043,Áo mẫu 043,Áo,169000,1,169000,0.0,Hoàn thành,27040.0,10140.0,15210.0,1690.0,2535.0,78600.0,0.0
SP260001958,2026-01-30 10:19:25,Shopee,Hà Nội,SPX Express,LAN-111,Chân váy mẫu 111,Chân váy,209000,2,418000,37000.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,49260.0
SP260001959,2026-01-30 10:38:41,Shopee,Khánh Hoà,GHN,LAN-131,Set đồ mẫu 131,Set đồ,259000,1,259000,14000.0,Đã huỷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP260001960,2026-01-30 11:00:25,Shopee,TP.HCM,J&T Express,LAN-136,Set đồ mẫu 136,Set đồ,209000,3,627000,42000.0,Hoàn thành,93600.0,35100.0,52650.0,5850.0,8775.0,321600.0,0.0
TT260001961,2026-01-30 11:01:11,TikTok Shop,Đồng Nai,J&T Express,LAN-072,Váy/Đầm mẫu 072,Váy/Đầm,209000,1,209000,15000.0,Hoàn thành,31040.0,11640.0,17460.0,1940.0,2910.0,103700.0,0.0
SP260001962,2026-01-30 11:54:50,Shopee,TP.HCM,J&T Express,LAN-028,Áo mẫu 028,Áo,169000,1,169000,0.0,Đã huỷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP260001963,2026-01-30 11:56:27,Shopee,TP.HCM,SPX Express,LAN-141,Set đồ mẫu 141,Set đồ,149000,1,149000,0.0,Hoàn thành,23840.0,8940.0,13410.0,1490.0,2235.0,67500.0,0.0
SP260001964,2026-01-30 12:29:12,Shopee,Cần Thơ,GHN,LAN-097,Quần mẫu 097,Quần,259000,1,259000,20000.0,Hoàn thành,38240.0,14340.0,21510.0,2390.0,3585.0,126900.0,0.0
TT260001965,2026-01-30 12:42:51,TikTok Shop,Nghệ An,GHN,LAN-072,Váy/Đầm mẫu 072,Váy/Đầm,209000,1,209000,0.0,Hoàn thành,33440.0,12540.0,18810.0,2090.0,3135.0,103700.0,0.0
SP260001966,2026-01-30 12:55:45,Shopee,TP.HCM,J&T Express,LAN-024,Áo mẫu 024,Áo,209000,1,209000,0.0,Hoàn thành,33440.0,12540.0,18810.0,2090.0,3135.0,106400.0,0.0
TT260001967,2026-01-30 13:06:59,TikTok Shop,TP.HCM,GHN,LAN-127,Chân váy mẫu 127,Chân váy,279000,1,279000,70000.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,44510.0
SP260001968,2026-01-30 13:11:03,Shopee,TP.HCM,J&T Express,LAN-045,Áo mẫu 045,Áo,159000,1,159000,0.0,Hoàn thành,25440.0,9540.0,14310.0,1590.0,2385.0,73500.0,0.0
SP260001969,2026-01-30 13:20:04,Shopee,Hải Phòng,SPX Express,LAN-145,Phụ kiện mẫu 145,Phụ kiện,169000,1,169000,16000.0,Hoàn thành,24480.0,9180.0,13770.0,1530.0,2295.0,86900.0,0.0
TT260001970,2026-01-30 13:29:21,TikTok Shop,Thanh Hoá,J&T Express,LAN-069,Váy/Đầm mẫu 069,Váy/Đầm,159000,1,159000,0.0,Hoàn thành,25440.0,9540.0,14310.0,1590.0,2385.0,82000.0,0.0
TT260001971,2026-01-30 13:50:32,TikTok Shop,Khánh Hoà,J&T Express,LAN-038,Áo mẫu 038,Áo,229000,2,458000,0.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,53080.0
SP260001972,2026-01-30 13:53:04,Shopee,TP.HCM,J&T Express,LAN-065,Váy/Đầm mẫu 065,Váy/Đầm,169000,1,169000,11000.0,Hoàn thành,25280.0,9480.0,14220.0,1580.0,2370.0,74200.0,0.0
SP260001973,2026-01-30 13:56:29,Shopee,TP.HCM,SPX Express,LAN-141,Set đồ mẫu 141,Set đồ,149000,1,149000,13000.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,36750.0
SP260001974,2026-01-30 14:03:47,Shopee,Hải Phòng,J&T Express,LAN-089,Quần mẫu 089,Quần,219000,1,219000,0.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,39880.0
TT260001975,2026-01-30 14:29:51,TikTok Shop,TP.HCM,J&T Express,LAN-135,Set đồ mẫu 135,Set đồ,279000,1,279000,0.0,Hoàn thành,44640.0,16740.0,25110.0,2790.0,4185.0,125300.0,0.0
SP260001976,2026-01-30 15:17:06,Shopee,Đồng Nai,J&T Express,LAN-123,Chân váy mẫu 123,Chân váy,119000,1,119000,9000.0,Hoàn thành,17600.0,6600.0,9900.0,1100.0,1650.0,60300.0,0.0
SP260001977,2026-01-30 15:18:37,Shopee,TP.HCM,GHN,LAN-078,Váy/Đầm mẫu 078,Váy/Đầm,299000,2,598000,38000.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,58100.0
TT260001978,2026-01-30 15:25:13,TikTok Shop,Nghệ An,Best Express,LAN-048,Váy/Đầm mẫu 048,Váy/Đầm,199000,2,398000,0.0,Hoàn thành,63680.0,23880.0,35820.0,3980.0,5970.0,176000.0,0.0
SP260001979,2026-01-30 15:27:08,Shopee,TP.HCM,J&T Express,LAN-135,Set đồ mẫu 135,Set đồ,279000,1,279000,25000.0,Hoàn thành,40640.0,15240.0,22860.0,2540.0,3810.0,125300.0,0.0
SP260001980,2026-01-30 15:58:48,Shopee,Hà Nội,J&T Express,LAN-122,Chân váy mẫu 122,Chân váy,239000,1,239000,0.0,Hoàn thành,38240.0,14340.0,21510.0,2390.0,3585.0,102100.0,0.0
SP260001981,2026-01-30 16:32:50,Shopee,TP.HCM,SPX Express,LAN-109,Quần mẫu 109,Quần,189000,2,378000,31000.0,Hoàn thành,55520.0,20820.0,31230.0,3470.0,5205.0,169000.0,0.0
TT260001982,2026-01-30 16:34:00,TikTok Shop,Đồng Nai,J&T Express,LAN-050,Váy/Đầm mẫu 050,Váy/Đầm,289000,2,578000,43000.0,Hoàn thành,85600.0,32100.0,48150.0,5350.0,8025.0,270600.0,0.0
TT260001983,2026-01-30 17:12:38,TikTok Shop,Đà Nẵng,GHN,LAN-139,Set đồ mẫu 139,Set đồ,139000,1,139000,10000.0,Hoàn thành,20640.0,7740.0,11610.0,1290.0,1935.0,65600.0,0.0
TT260001984,2026-01-30 17:22:53,TikTok Shop,TP.HCM,J&T Express,LAN-089,Quần mẫu 089,Quần,219000,1,219000,20000.0,Hoàn thành,31840.0,11940.0,17910.0,1990.0,2985.0,98800.0,0.0
TT260001985,2026-01-30 17:33:29,TikTok Shop,TP.HCM,J&T Express,LAN-006,Áo mẫu 006,Áo,269000,1,269000,0.0,Đã huỷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TT260001986,2026-01-30 17:45:12,TikTok Shop,Thanh Hoá,GHN,LAN-061,Váy/Đầm mẫu 061,Váy/Đầm,99000,1,99000,6000.0,Hoàn thành,14880.0,5580.0,8370.0,930.0,1395.0,42300.0,0.0
SP260001987,2026-01-30 18:00:30,Shopee,TP.HCM,SPX Express,LAN-127,Chân váy mẫu 127,Chân váy,279000,1,279000,70000.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,44510.0
SP260001988,2026-01-30 18:04:11,Shopee,TP.HCM,SPX Express,LAN-087,Quần mẫu 087,Quần,249000,2,498000,0.0,Hoàn thành,79680.0,29880.0,44820.0,4980.0,7470.0,213600.0,0.0
SP260001989,2026-01-30 18:17:08,Shopee,Cần Thơ,J&T Express,LAN-011,Áo mẫu 011,Áo,259000,2,518000,0.0,Hoàn thành,82880.0,31080.0,46620.0,5180.0,7770.0,246600.0,0.0
TT260001990,2026-01-30 18:22:53,TikTok Shop,Nghệ An,J&T Express,LAN-007,Áo mẫu 007,Áo,239000,2,478000,0.0,Hoàn thành,76480.0,28680.0,43020.0,4780.0,7170.0,241400.0,0.0
SP260001991,2026-01-30 18:48:39,Shopee,Đà Nẵng,GHN,LAN-095,Quần mẫu 095,Quần,149000,1,149000,12000.0,Hoàn thành,21920.0,8220.0,12330.0,1370.0,2055.0,64400.0,0.0
SP260001992,2026-01-30 19:02:00,Shopee,Hà Nội,SPX Express,LAN-120,Chân váy mẫu 120,Chân váy,269000,1,269000,0.0,Hoàn thành,43040.0,16140.0,24210.0,2690.0,4035.0,125900.0,0.0
SP260001993,2026-01-30 19:03:45,Shopee,Nghệ An,SPX Express,LAN-032,Áo mẫu 032,Áo,199000,3,597000,0.0,Hoàn thành,95520.0,35820.0,53730.0,5970.0,8955.0,293100.0,0.0
SP260001994,2026-01-30 19:46:13,Shopee,Hà Nội,SPX Express,LAN-025,Áo mẫu 025,Áo,119000,1,119000,7000.0,Hoàn thành,17920.0,6720.0,10080.0,1120.0,1680.0,52600.0,0.0
TT260001995,2026-01-30 19:53:23,TikTok Shop,Bình Dương,GHN,LAN-094,Quần mẫu 094,Quần,299000,1,299000,26000.0,Hoàn thành,43680.0,16380.0,24570.0,2730.0,4095.0,143200.0,0.0
SP260001996,2026-01-30 19:58:19,Shopee,TP.HCM,J&T Express,LAN-087,Quần mẫu 087,Quần,249000,1,249000,0.0,Hoàn thành,39840.0,14940.0,22410.0,2490.0,3735.0,106800.0,0.0
TT260001997,2026-01-30 20:10:48,TikTok Shop,TP.HCM,J&T Express,LAN-011,Áo mẫu 011,Áo,259000,2,518000,35000.0,Hoàn thành,77280.0,28980.0,43470.0,4830.0,7245.0,246600.0,0.0
SP260001998,2026-01-30 20:13:45,Shopee,Nghệ An,SPX Express,LAN-150,Phụ kiện mẫu 150,Phụ kiện,259000,1,259000,0.0,Hoàn thành,41440.0,15540.0,23310.0,2590.0,3885.0,120200.0,0.0
SP260001999,2026-01-30 20:16:28,Shopee,TP.HCM,SPX Express,LAN-102,Quần mẫu 102,Quần,109000,1,109000,7000.0,Hoàn thành,16320.0,6120.0,9180.0,1020.0,1530.0,53500.0,0.0
SP260002000,2026-01-30 21:03:36,Shopee,Hải Phòng,SPX Express,LAN-130,Chân váy mẫu 130,Chân váy,99000,1,99000,5000.0,Hoàn thành,15040.0,5640.0,8460.0,940.0,1410.0,50800.0,0.0
SP260002001,2026-01-30 21:21:25,Shopee,Nghệ An,SPX Express,LAN-122,Chân váy mẫu 122,Chân váy,239000,1,239000,0.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,40210.0
TT260002002,2026-01-30 21:45:39,TikTok Shop,Nghệ An,J&T Express,LAN-006,Áo mẫu 006,Áo,269000,1,269000,0.0,Hoàn thành,43040.0,16140.0,24210.0,2690.0,4035.0,131500.0,0.0
TT260002003,2026-01-30 22:14:03,TikTok Shop,Nghệ An,GHN,LAN-036,Áo mẫu 036,Áo,279000,1,279000,70000.0,Hoàn thành,33440.0,12540.0,18810.0,2090.0,3135.0,145100.0,0.0
TT260002004,2026-01-30 22:30:28,TikTok Shop,Thanh Hoá,GHN,LAN-073,Váy/Đầm mẫu 073,Váy/Đầm,129000,1,129000,0.0,Đã huỷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP260002005,2026-01-31 07:05:43,Shopee,TP.HCM,SPX Express,LAN-005,Áo mẫu 005,Áo,229000,1,229000,14000.0,Hoàn thành,34400.0,12900.0,19350.0,2150.0,3225.0,104900.0,0.0
SP260002006,2026-01-31 07:07:00,Shopee,TP.HCM,SPX Express,LAN-111,Chân váy mẫu 111,Chân váy,209000,1,209000,17000.0,Hoàn thành,30720.0,11520.0,17280.0,1920.0,2880.0,96300.0,0.0
SP260002007,2026-01-31 07:12:28,Shopee,TP.HCM,SPX Express,LAN-087,Quần mẫu 087,Quần,249000,1,249000,0.0,Hoàn thành,39840.0,14940.0,22410.0,2490.0,3735.0,106800.0,0.0
SP260002008,2026-01-31 07:24:05,Shopee,Đồng Nai,J&T Express,LAN-122,Chân váy mẫu 122,Chân váy,239000,1,239000,18000.0,Hoàn thành,35360.0,13260.0,19890.0,2210.0,3315.0,102100.0,0.0
TT260002009,2026-01-31 07:30:05,TikTok Shop,Cần Thơ,Best Express,LAN-128,Chân váy mẫu 128,Chân váy,169000,1,169000,13000.0,Hoàn thành,24960.0,9360.0,14040.0,1560.0,2340.0,86500.0,0.0
TT260002010,2026-01-31 07:31:04,TikTok Shop,Đồng Nai,J&T Express,LAN-001,Áo mẫu 001,Áo,149000,2,298000,24000.0,Hoàn thành,43840.0,16440.0,24660.0,2740.0,4110.0,146000.0,0.0
TT260002011,2026-01-31 08:00:35,TikTok Shop,Đồng Nai,J&T Express,LAN-080,Váy/Đầm mẫu 080,Váy/Đầm,279000,2,558000,0.0,Hoàn thành,89280.0,33480.0,50220.0,5580.0,8370.0,249400.0,0.0
SP260002012,2026-01-31 08:11:27,Shopee,Đà Nẵng,J&T Express,LAN-067,Váy/Đầm mẫu 067,Váy/Đầm,229000,1,229000,0.0,Hoàn thành,36640.0,13740.0,20610.0,2290.0,3435.0,102400.0,0.0
TT260002013,2026-01-31 08:29:39,TikTok Shop,TP.HCM,Best Express,LAN-031,Áo mẫu 031,Áo,139000,2,278000,0.0,Hoàn thành,44480.0,16680.0,25020.0,2780.0,4170.0,117400.0,0.0
SP260002014,2026-01-31 08:59:19,Shopee,Hà Nội,J&T Express,LAN-082,Quần mẫu 082,Quần,299000,1,299000,0.0,Hoàn thành,47840.0,17940.0,26910.0,2990.0,4485.0,140200.0,0.0
TT260002015,2026-01-31 09:11:32,TikTok Shop,TP.HCM,J&T Express,LAN-027,Áo mẫu 027,Áo,199000,2,398000,0.0,Hoàn thành,63680.0,23880.0,35820.0,3980.0,5970.0,179800.0,0.0
SP260002016,2026-01-31 09:17:14,Shopee,TP.HCM,SPX Express,LAN-048,Váy/Đầm mẫu 048,Váy/Đầm,199000,1,199000,20000.0,Hoàn thành,28640.0,10740.0,16110.0,1790.0,2685.0,88000.0,0.0
SP260002017,2026-01-31 09:18:49,Shopee,Nghệ An,SPX Express,LAN-036,Áo mẫu 036,Áo,279000,2,558000,140000.0,Hoàn thành,66880.0,25080.0,37620.0,4180.0,6270.0,290200.0,0.0
SP260002018,2026-01-31 10:21:44,Shopee,Nghệ An,GHN,LAN-117,Chân váy mẫu 117,Chân váy,259000,1,259000,0.0,Hoàn thành,41440.0,15540.0,23310.0,2590.0,3885.0,115000.0,0.0
TT260002019,2026-01-31 10:36:20,TikTok Shop,TP.HCM,GHN,LAN-062,Váy/Đầm mẫu 062,Váy/Đầm,269000,1,269000,0.0,Hoàn thành,43040.0,16140.0,24210.0,2690.0,4035.0,130500.0,0.0
TT260002020,2026-01-31 11:02:51,TikTok Shop,Đà Nẵng,Best Express,LAN-086,Quần mẫu 086,Quần,249000,3,747000,44000.0,Đã huỷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP260002021,2026-01-31 11:06:40,Shopee,Đà Nẵng,J&T Express,LAN-016,Áo mẫu 016,Áo,209000,1,209000,0.0,Hoàn thành,33440.0,12540.0,18810.0,2090.0,3135.0,96800.0,0.0
TT260002022,2026-01-31 11:08:32,TikTok Shop,TP.HCM,J&T Express,LAN-037,Áo mẫu 037,Áo,209000,1,209000,18000.0,Hoàn thành,30560.0,11460.0,17190.0,1910.0,2865.0,97800.0,0.0
